State_Plot,LAT,LON,n
9197453,48.993151,-122.619171,2
9197553,48.788215,-119.164357,1
9197641,45.540632,-118.474862,2
9197753,48.217558,-118.193117,1
9197853,48.259092,-121.626735,2
9197953,47.204484,-119.065145,1
9198041,42.518016,-117.246131,2
9198241,45.205923,-121.672662,2
9198453,48.012443,-120.030681,2
9199041,42.403189,-119.823164,1
9199153,46.668424,-122.285096,2
9199553,47.631562,-119.295137,1
9199641,45.009272,-121.357121,1
9199841,44.887055,-118.695993,2
9199941,42.671835,-123.296231,2
9200053,48.743749,-117.333914,2
9200241,44.85458,-123.023416,1
9200353,48.593769,-119.959613,2
9200453,48.006667,-121.273216,2
9200541,42.324333,-120.573194,2
9200741,42.148609,-119.308074,2
9200953,46.526938,-120.873958,1
9201441,45.502687,-123.663937,2
9202041,45.566464,-121.519781,2
9202241,44.265449,-120.160603,2
9202341,43.759188,-122.590743,1
9202541,44.80479,-118.608682,1
9202641,44.870298,-119.913759,2
9202741,43.685672,-122.727021,1
9202841,42.969965,-122.394711,1
9202941,43.899546,-117.511378,2
9203153,46.169807,-122.077048,1
9203241,43.766782,-121.134045,1
9203353,48.830055,-118.694306,2
9203653,47.513444,-119.246828,2
9203741,43.439002,-122.592908,1
9203853,48.530203,-120.313939,2
9203941,44.683755,-119.19422,2
9204041,42.212756,-119.210982,2
9204653,47.587056,-118.665351,2
9204953,45.998143,-122.682193,1
9205253,47.055156,-122.393443,1
9205441,43.512059,-119.086146,1
9205653,48.702776,-119.129642,1
9205853,46.302846,-117.290602,1
9206341,42.370965,-123.638507,1
9206441,45.298856,-119.793292,2
9206541,43.707577,-121.772909,2
9206641,42.146486,-118.903964,1
9206741,44.229108,-118.993976,2
9207041,45.954456,-117.082029,1
9207953,46.313647,-121.683767,1
9208041,43.266362,-122.186952,1
9208141,44.61043,-120.082447,1
9208241,44.815008,-120.256418,1
9208341,44.024521,-122.34431,1
9208441,42.051771,-120.223293,2
9208541,45.358033,-120.903355,2
9208741,44.375123,-120.41894,2
9209241,44.863962,-118.146352,2
9209453,48.973232,-117.87292,2
9209653,48.516886,-118.136131,2
9209741,45.296916,-123.309767,1
9209941,43.067538,-119.50466,2
9210053,48.149674,-120.756654,1
9210253,48.177756,-117.552764,1
9210353,47.376665,-123.679066,1
9210441,45.789662,-118.756205,2
9210653,47.473866,-122.224299,1
9210741,42.429681,-118.30749900000001,2
9210841,44.277108,-123.223016,2
9210941,43.210828,-117.714128,2
9211053,46.361799,-121.574289,2
9211153,46.98278,-120.54342,2
9211241,44.126602,-119.979797,2
9211753,48.883866,-118.295616,1
9211853,47.129643,-123.384083,2
9211941,44.543747,-123.720715,2
9212041,42.145312,-118.778159,2
9212141,43.458036,-117.437342,1
9212353,47.16276,-119.690298,2
9212641,45.735305,-116.845299,2
9213141,43.905034,-118.546086,1
9213541,45.501283,-123.591856,2
9213641,43.918736,-119.009416,2
9213753,47.992273,-120.612582,2
9213941,42.939679,-123.513989,1
9214053,47.155222,-117.405536,2
9214141,44.877751,-118.466796,2
9214753,46.926428,-122.497132,1
9214841,43.362235,-118.114079,2
9214941,43.725972,-122.883393,2
9215141,43.384975,-121.516526,1
9215241,42.190337,-118.780256,1
9215341,45.891477,-119.247685,1
9215641,44.225283,-118.819658,2
9215841,44.718294,-120.468174,1
9216541,44.96128,-122.204479,2
9216753,46.745021,-122.491347,2
9217153,46.474498,-119.494782,1
9217453,47.835795,-122.119924,2
9217553,45.752211,-122.25932,2
9217641,45.343822,-116.787819,2
9217853,47.04032,-123.451815,2
9217941,43.654678,-117.716917,1
9218053,48.116392,-123.663314,1
9218541,44.152131,-118.20609,2
9218741,43.802629,-119.427439,1
9218841,42.584651,-118.907129,2
9219153,46.799156,-118.059018,2
9219341,44.268665,-124.064043,2
9219441,42.223685,-117.701166,2
9219641,43.946853,-117.995375,2
9219841,44.836302,-117.977834,2
9219953,47.846816,-117.578891,1
9220641,43.75629,-118.186463,1
9220853,47.282595,-117.169295,2
9221753,48.239126,-122.280055,1
9221841,45.161435,-122.169572,2
9222053,46.679955,-121.817813,1
9222253,46.991571,-118.332451,2
9222353,47.395802,-120.520034,2
9222441,42.470628,-121.728265,2
9222541,42.679923,-122.556194,2
9222653,47.115335,-118.98635,2
9222753,47.503538,-123.405837,1
9222941,44.756147,-120.588632,2
9223253,46.34474,-123.247641,2
9223453,47.922143,-120.65466,1
9223553,48.702168,-122.391786,1
9223753,47.358223,-123.326215,2
9224053,46.634586,-118.92499,2
9224253,46.460099,-121.573348,1
9224353,45.727636,-122.225011,1
9224441,43.81034,-124.161018,1
9224541,42.494453,-124.063675,1
9224641,43.265464,-122.564339,2
9224853,48.160736,-117.70125,2
9225141,42.768645,-124.237327,1
9225253,48.752254,-121.880316,2
9225453,48.770389,-120.025799,2
9225653,48.452841,-118.8514,2
9225753,48.702702,-121.324425,1
9225841,43.808647,-118.786592,1
9225941,45.74506,-116.981952,1
9226041,45.528528,-118.164527,2
9226153,47.985154,-124.2527,1
9226541,43.634552,-119.457283,2
9226653,46.832296,-122.942804,2
9226853,47.679059,-120.705658,1
9227053,46.233906,-117.975645,1
9227253,48.485328,-120.581539,2
9227341,42.696826,-123.638004,2
9227441,43.483177,-121.848301,1
9227741,42.743527,-123.852874,1
9227853,46.795351,-118.130736,2
9228053,47.525434,-123.213662,2
9228253,48.500972,-122.24193,2
9229141,42.421557,-121.635949,2
9229253,46.345077,-119.572698,1
9229553,48.584962,-117.655407,1
9229641,45.463423,-116.804024,1
9229741,45.013752,-121.743781,1
9230141,43.52065,-121.175574,1
9230541,44.53187,-118.419577,2
9230641,42.996635,-121.613592,2
9231141,45.343765,-123.202827,2
9231641,45.317067,-118.390934,1
9231841,42.605401,-120.699823,2
9231953,48.264268,-121.786102,1
9232053,46.148892,-119.664595,2
9232253,47.335988,-117.953902,2
9232441,45.8746,-117.105894,2
9232753,47.006661,-122.831432,2
9232841,44.741463,-122.237323,2
9232941,43.231695,-121.859393,2
9233053,46.883923,-118.003167,2
9233241,42.843511,-122.767937,2
9233341,42.64905,-119.808254,2
9233653,47.023837,-117.63683,2
9234041,43.430058,-123.842339,1
9234341,42.743231,-120.690555,2
9234453,46.880648,-123.437441,2
9234541,43.135693,-121.150621,2
9234653,48.678681,-122.001177,1
9234741,44.007634,-122.516225,2
9234941,43.065243,-122.765037,1
9235453,48.11603,-124.187328,1
9235641,45.207161,-121.957795,1
9235941,42.553936,-123.046729,1
9236153,48.53935,-118.40167,2
9236353,46.003057,-121.123262,1
9236441,44.152614,-122.416973,2
9236541,43.774604,-118.228503,1
9236841,44.431735,-121.045249,1
9236941,44.86861,-120.114191,1
9237053,47.079019,-123.176957,2
9237453,46.026625,-118.80708,1
9237541,42.698193,-121.078762,2
9237741,42.083892,-123.395579,1
9237953,46.215801,-119.862342,2
9238353,48.067097,-123.621432,1
9238441,44.474528,-122.347511,1
9238853,48.415038,-120.953472,2
9239041,45.407943,-120.124577,2
9239253,46.529224,-120.65613,2
9239341,45.113238,-120.332892,1
9239553,47.459618,-117.932936,2
9239641,45.917216,-117.000517,2
9239753,48.481073,-120.244224,2
9240353,48.810333,-118.94199,2
9240653,46.690753,-123.08344,1
9240953,47.149228,-117.550416,2
9241341,44.171483,-122.042356,2
9241541,43.13071,-121.249486,1
9241641,45.253593,-118.015778,1
9242741,45.398732,-120.482202,2
9243241,42.585976,-120.504316,1
9243341,44.788749,-122.104644,1
9243853,46.811391,-118.656157,2
9243953,48.998681,-118.201652,2
9244053,46.60843,-121.715263,1
9244153,45.806824,-121.647254,1
9244241,43.378098,-121.478806,1
9244641,45.03416,-118.792718,2
9244941,42.386273,-118.505308,1
9245141,43.339834,-124.049992,1
9245241,44.367848,-123.715156,2
9245453,48.394222,-117.127236,2
9245541,43.511549,-122.321637,1
9245841,44.072746,-118.696707,1
9246041,43.900976,-121.601576,2
9246141,42.103337,-119.703905,2
9246253,46.045867,-117.60747,2
9246441,43.948986,-122.140905,1
9246553,46.097349,-120.511934,1
9246653,47.649321,-120.356774,2
9246853,47.60141,-123.832003,1
9247241,43.512859,-119.360936,2
9247341,43.116937,-120.97299,2
9247741,44.356527,-119.875158,2
9247941,42.844365,-122.016189,1
9248053,48.59015,-120.938855,1
9248253,46.946955,-119.10337,2
9248441,45.351508,-121.847807,2
9248753,47.262498,-120.761003,1
9249041,43.242482,-124.250816,2
9249353,47.399093,-117.787659,1
9249641,44.348106,-122.174769,1
9250241,45.264251,-117.768429,2
9250341,46.141882,-123.603954,1
9250441,43.837047,-123.034737,1
9250553,46.089887,-117.408698,1
9250741,43.651993,-121.816029,1
9250841,43.458982,-117.849859,1
9250941,44.205352,-118.30748,2
9251241,42.531493,-118.439012,2
9251353,47.810773,-119.112893,2
9251441,45.212456,-120.198078,1
9251941,42.145241,-118.448893,2
9252041,43.287559,-118.932524,1
9252653,45.681534,-121.062613,1
9253241,44.66603,-121.07543,1
9253453,47.970779,-123.29466,1
9253553,47.943047,-117.573845,2
9253653,47.697745,-120.518876,1
9253941,42.714141,-118.178765,1
9254341,43.978329,-119.514221,2
9254641,44.489957,-121.730671,1
9254941,42.816351,-117.310406,2
9255341,43.165404,-118.431371,2
9255541,42.610234,-117.134022,2
9256053,47.863846,-121.349676,1
9256153,48.389274,-118.548365,1
9256241,42.962305,-117.37399,1
9256353,48.819141,-120.023325,2
9256641,45.230109,-117.006425,1
9256741,44.124652,-120.935155,2
9256853,47.797645,-120.69263,2
9257053,48.877071,-118.100171,2
9257153,47.37985,-122.948058,2
9257353,47.121197,-121.489776,2
9257453,46.61619,-123.928202,2
9257653,47.526632,-122.592464,2
9258053,46.902156,-121.489813,1
9258141,44.27795,-122.281506,1
9258341,44.150988,-121.667013,2
9258453,46.613126,-123.532539,2
9258741,43.972677,-123.43549,2
9258841,43.611169,-122.523937,1
9259141,44.346617,-117.428274,1
9259241,45.304057,-121.711904,2
9259341,43.042782,-122.735683,2
9259841,45.738161,-123.347248,1
9259941,43.291166,-124.24798,2
9260053,48.06902,-117.74994,1
9260241,45.989767,-118.193253,1
9260341,42.651244,-120.784906,1
9261241,45.656362,-120.757908,2
9261741,44.028725,-123.751401,2
9261941,42.552274,-122.199447,2
9262041,43.066826,-119.172256,2
9262141,45.900432,-117.140219,2
9262453,47.306402,-120.642103,2
9262541,43.667655,-122.183021,2
9262841,44.764316,-122.269712,1
9262953,48.637481,-119.846327,2
9263041,45.126266,-117.473507,2
9263241,42.531923,-118.974834,1
9263353,46.252953,-118.44417,2
9263553,48.206633,-118.631406,2
9263653,47.391588,-121.181777,2
9263753,46.352028,-123.665875,2
9264053,45.895941,-120.307595,2
9264153,47.898146,-117.51133,1
9264253,46.108072,-117.366325,1
9264641,45.128868,-117.525154,2
9264741,44.843555,-119.019394,2
9265053,48.596423,-118.004375,2
9265153,46.29102,-121.960686,1
9265241,42.999239,-124.447427,2
9265341,43.508523,-117.106877,2
9265441,45.650254,-116.613695,1
9265641,42.770961,-122.095678,1
9265853,47.890189,-117.420267,1
9265941,45.406523,-118.240491,1
9266253,48.547471,-122.621945,1
9266741,42.921709,-122.527175,1
9266953,47.286104,-121.027453,1
9267241,42.211441,-122.918346,2
9267441,43.609687,-122.689157,1
9267541,42.401154,-119.622739,2
9268141,43.218605,-118.76081,1
9268241,43.90347,-122.010576,1
9268541,44.532876,-119.040115,1
9268653,46.907732,-120.453212,2
9268953,47.818668,-123.601575,2
9269053,45.975475,-122.04793,2
9269153,47.835312,-121.316692,1
9269241,44.317751,-121.759648,1
9269453,47.766459,-119.134729,2
9269553,47.939316,-120.327084,1
9269753,47.383361,-120.613445,1
9269841,43.357053,-117.922494,1
9269953,46.434641,-120.175627,1
9270141,44.123512,-123.17653,2
9270341,43.708804,-119.235472,1
9270553,46.629442,-118.325783,1
9270853,48.492791,-118.368191,2
9271141,42.59424,-123.871164,1
9271253,48.415914,-122.547442,1
9271341,44.126156,-120.179867,1
9271553,46.352999,-117.982824,2
9271641,43.936024,-122.744547,1
9271841,43.065278,-119.841883,2
9271953,46.480841,-120.864317,2
9272441,43.653427,-119.688374,2
9272741,43.000579,-122.667432,1
9273141,45.294674,-120.78855,2
9273241,44.765244,-123.918803,2
9273453,48.260747,-120.26861,2
9273741,44.299108,-122.209754,1
9274141,45.693468,-123.100371,2
9274241,42.153415,-121.013926,2
9274453,46.703356,-118.474035,1
9274541,44.618426,-121.995709,1
9274641,45.354573,-121.714242,1
9274953,46.285025,-119.35393,2
9275153,48.553947,-121.332446,2
9275253,46.638428,-118.112404,2
9275341,44.201841,-117.303024,2
9275541,42.629578,-122.922633,2
9275741,44.952495,-121.021979,2
9275953,46.235092,-121.721855,1
9276053,48.766126,-122.424122,2
9276153,46.378061,-123.490088,1
9276353,46.631573,-121.099688,1
9276441,42.154358,-119.892083,2
9276841,44.298611,-122.141163,1
9276953,47.084148,-117.190093,1
9277053,47.403401,-123.506146,1
9277253,47.479659,-123.009918,2
9277441,42.275035,-122.229494,2
9277741,44.113325,-118.415201,2
9277953,46.923577,-119.650546,2
9278041,45.493334,-123.529804,1
9278141,45.254693,-121.779063,2
9278241,42.969123,-118.5725,1
9278441,42.301161,-119.951534,2
9278641,43.097514,-118.740525,1
9278741,42.320079,-120.14336,1
9278841,43.232788,-122.945468,2
9278953,47.977271,-123.824141,1
9279153,47.829868,-117.131751,2
9279253,46.707974,-117.461068,1
9279341,42.621592,-117.980878,2
9279553,46.439162,-123.445088,2
9279653,46.991412,-118.263613,2
9279753,48.211805,-124.406376,1
9280041,45.396335,-119.312018,2
9280341,44.57007,-122.680057,2
9280541,42.794948,-123.180993,1
9280653,46.688369,-120.75033,2
9280741,42.498732,-122.303498,1
9281441,43.781706,-118.781979,2
9281541,44.507965,-122.688424,2
9281741,44.40989,-121.143054,1
9282053,48.094257,-119.014473,1
9282241,44.050711,-119.238959,1
9282753,48.063988,-118.35357,2
9282841,45.228053,-117.110508,2
9282941,45.884062,-117.881628,2
9283453,46.459456,-123.043349,2
9283853,48.090029,-121.827556,2
9284041,44.354681,-119.771643,1
9284141,42.797813,-119.707611,2
9284341,43.991436,-121.492042,1
9284441,44.360073,-118.401337,2
9284553,48.185184,-119.818458,2
9284641,45.878196,-117.182758,2
9284741,43.480692,-122.423516,1
9284853,46.834476,-118.978652,2
9285041,43.380255,-123.837291,2
9285153,46.897487,-121.166389,1
9285241,43.999064,-118.737288,1
9285441,43.410981,-118.827884,1
9285741,45.258432,-120.195319,2
9286053,46.861331,-119.959463,2
9286941,45.08678,-118.167278,2
9287041,42.077366,-124.149598,2
9287141,43.294588,-122.557136,2
9287353,46.170616,-122.183366,1
9287541,42.110532,-123.401961,1
9287641,44.914081,-123.899733,1
9288253,48.922668,-120.427299,1
9288441,44.126476,-120.045874,2
9289141,43.187688,-121.417313,1
9289553,46.093578,-121.931734,2
9289641,45.205124,-122.057276,2
9289753,47.815324,-120.327227,1
9290041,44.074738,-123.888227,1
9290141,42.911542,-123.877766,1
9290441,44.016221,-123.978687,2
9290641,43.443582,-124.241778,2
9290741,43.066848,-118.117141,1
9290853,46.219312,-122.111694,1
9291153,46.875583,-119.68186,1
9291641,45.318922,-118.252162,2
9291953,48.737909,-117.43088,1
9292041,42.182521,-120.751613,1
9292541,42.999472,-122.569188,2
9292641,44.297293,-120.249052,1
9292753,48.90455,-121.846536,2
9293341,43.260963,-117.311071,1
9293453,48.084957,-124.169353,2
9293541,43.731846,-123.770801,2
9293741,45.894625,-123.806826,2
9293853,47.822189,-119.498115,1
9293941,44.549291,-119.082899,2
9294141,43.115821,-119.707958,2
9294241,43.771913,-121.298879,1
9294853,46.687645,-120.081512,1
9295041,42.067182,-122.308659,2
9295353,46.952733,-122.319706,2
9295553,48.06698,-124.403926,1
9295653,47.937545,-121.466315,1
9296041,42.698667,-123.305088,1
9296341,45.644855,-121.48684,1
9296553,48.430614,-121.922754,1
9296853,46.884484,-120.804355,2
9297041,44.698391,-117.231803,1
9297141,43.358959,-121.749376,1
9297253,47.722245,-121.645797,1
9297541,43.114668,-121.956126,2
9297653,47.387782,-121.073437,1
9297753,48.745956,-118.691247,2
9297953,47.448701,-119.698659,1
9298353,47.416576,-121.656392,1
9298453,47.824043,-121.937914,1
9298553,47.971763,-120.1606,1
9298641,45.655375,-123.244672,2
9298853,48.345576,-117.135223,2
9298953,47.719237,-122.940434,1
9299541,42.466182,-117.303579,2
9299853,47.714691,-118.461168,1
9299953,47.51808,-123.901072,2
9300141,42.357805,-118.798465,1
9300741,42.538016,-118.760391,2
9300841,43.412963,-117.369724,2
9300941,44.22477,-120.802101,2
9301041,45.937922,-118.474028,2
9301141,43.413243,-122.356531,1
9301741,44.784924,-118.647043,1
9301853,46.321247,-120.118715,2
9302041,44.146483,-118.688404,1
9302441,44.071134,-121.563646,2
9302841,44.791606,-119.161011,1
9302953,47.112842,-121.509195,2
9303053,46.596516,-117.332003,1
9303341,43.458102,-117.307775,2
9303641,43.350422,-121.381945,2
9303741,45.501276,-118.257434,1
9303941,45.423104,-119.398882,2
9304041,45.477644,-121.67235,2
9304141,44.865193,-118.808166,2
9304253,47.412674,-122.847384,2
9304341,42.743819,-121.802089,1
9304441,45.30857,-121.743796,2
9304553,46.248333,-123.380264,2
9304653,46.789253,-123.658086,2
9304753,46.908802,-118.400723,1
9304841,45.421158,-117.78629,2
9305453,48.653548,-122.026871,2
9305541,43.360197,-118.370936,2
9305741,45.990313,-123.10572,2
9305841,45.40315,-119.656786,2
9305941,43.312112,-121.779509,2
9306153,48.385452,-117.195544,1
9306353,47.61047,-122.999672,1
9306441,44.186877,-118.443893,2
9306741,42.992802,-122.321487,2
9306841,44.814103,-121.788386,1
9307053,48.756136,-118.30115,2
9307353,48.262793,-124.48562,2
9307553,47.988483,-123.946915,1
9307841,45.117464,-122.127147,2
9308253,46.263532,-121.784202,1
9308441,45.510495,-120.750448,2
9308941,45.169663,-116.871768,2
9309153,45.59627,-122.482098,1
9309553,48.783943,-118.306748,2
9309653,46.112372,-120.125165,1
9309741,43.111923,-117.37894,1
9310441,45.104294,-119.593322,2
9310553,47.790462,-121.64691,1
9310641,44.177857,-119.971351,2
9310841,42.740398,-121.527917,2
9311053,46.857281,-117.761972,1
9311753,47.644029,-122.973697,2
9311841,42.419462,-118.110935,2
9311953,48.871867,-117.548973,1
9312053,46.419082,-121.929613,2
9312141,42.74487,-121.695648,1
9312441,44.91407,-122.130158,2
9312541,43.34998,-123.990693,2
9312753,46.717037,-119.592501,2
9312941,45.747507,-123.813318,2
9313041,44.296446,-118.159734,2
9313153,46.611133,-118.66643,2
9313241,45.08648,-118.647222,2
9313353,48.243255,-117.863527,1
9313553,48.71646,-119.722481,2
9313641,44.518143,-120.382263,1
9313741,42.942265,-120.007646,2
9314053,47.106493,-122.618432,1
9314153,47.108307,-119.926667,1
9314353,46.521587,-118.726251,1
9314453,47.74312,-121.535319,2
9314753,48.689739,-120.840228,2
9314941,42.842311,-119.591109,2
9315241,45.581053,-119.637449,2
9315341,43.40999,-118.052366,2
9315453,47.917315,-118.612979,2
9315541,44.665402,-120.328956,2
9315941,43.585836,-121.781119,1
9316141,45.35996,-117.59958,2
9316253,46.030644,-119.53158,1
9316341,45.770552,-119.181702,1
9316441,44.368144,-123.828033,2
9316541,42.648356,-124.20377,2
9316641,44.102203,-118.866247,2
9316853,48.243432,-118.594381,2
9316941,45.72568,-117.197129,2
9317253,47.477057,-119.144672,2
9317741,43.614318,-118.822725,2
9317953,46.859402,-119.218114,2
9318141,43.60576,-120.770869,2
9318241,43.801494,-121.708526,2
9318541,45.14978,-118.577364,2
9318741,44.386463,-119.429637,1
9318853,47.41966,-119.43939,2
9319053,48.865232,-119.912524,1
9319141,45.362066,-122.13224,2
9319241,44.589482,-119.232128,2
9319341,45.40017,-117.940132,1
9319453,47.925038,-120.801024,1
9319641,43.073885,-121.133945,1
9319841,42.69707,-123.900634,2
9319953,48.143176,-122.467166,1
9320053,46.635865,-123.306576,1
9320541,43.411428,-122.561567,1
9320841,44.1738,-119.295459,2
9320941,43.113859,-122.19843,2
