PLT_CN,STATECD,INVYR,PLOT_FIADB
23780479010900,6,2002,98978
25048849010900,6,2004,99021
23976331010900,6,2002,99036
23715043010900,6,2001,99037
22953212010497,6,2007,99065
22931773010497,6,2008,99073
25154567010900,6,2004,99081
23645423010900,6,2001,99090
8960846010901,6,2006,99091
22953161010497,6,2007,99095
23693443010900,6,2001,99100
29880540010497,6,2009,99105
8911474010901,6,2006,99114
8978727010901,6,2005,99123
13111255010497,6,2005,99178
29879618010497,6,2009,99197
29394889010497,6,2008,99208
29880549010497,6,2009,99210
13166270010497,6,2005,99218
29881352010497,6,2009,99238
8970635010901,6,2006,99249
23996570010900,6,2002,99254
23787046010900,6,2002,99272
13115653010497,6,2005,99288
22931516010497,6,2008,99291
13080040010497,6,2005,99292
23771771010900,6,2002,99314
8934476010901,6,2006,99318
25148796010900,6,2004,99341
8902850010901,6,2006,99362
23698373010900,6,2001,99365
13154904010497,6,2005,99366
8912082010901,6,2006,99391
13173392010497,6,2005,99395
23749600010900,6,2001,99422
25031734010900,6,2004,99427
8923847010901,6,2006,99431
24242374010900,6,2003,99432
25019159010900,6,2004,99446
13089024010497,6,2005,99449
24297255010900,6,2003,99458
23740501010900,6,2001,99489
22953286010497,6,2007,99490
22930260010497,6,2008,99494
22953249010497,6,2007,99523
23797511010900,6,2002,99524
8951510010901,6,2006,99550
23695624010900,6,2001,99565
22930291010497,6,2008,99567
29878957010497,6,2009,99574
22930315010497,6,2008,99584
23733272010900,6,2001,99594
22953444010497,6,2007,99596
25146681010900,6,2004,99613
22953360010497,6,2007,99635
24272870010900,6,2003,99642
8924565010901,6,2006,99651
29880562010497,6,2009,99653
22931477010497,6,2008,99661
13068315010497,6,2005,99678
24256788010900,6,2003,99680
8978916010901,6,2005,99692
22931576010497,6,2008,99719
24286330010900,6,2003,99756
13165359010497,6,2005,99763
24277753010900,6,2003,99777
23776255010900,6,2002,99783
22953602010497,6,2007,99790
22953131010497,6,2007,99801
22929921010497,6,2008,99816
25000890010900,6,2004,99820
25159460010900,6,2004,99822
5953100010901,6,2002,99823
23723092010900,6,2001,99872
29878955010497,6,2009,99875
22953145010497,6,2007,99926
23683158010900,6,2001,99933
29879032010497,6,2009,99938
23957187010900,6,2002,99941
22953311010497,6,2007,99957
22953694010497,6,2007,99964
22953611010497,6,2006,99974
22953059010497,6,2007,99984
25003884010900,6,2004,99987
13234804010497,6,2001,99991
23928806010900,41,2001,50001
29395140010497,41,2008,50005
41120259010497,41,2005,50011
24887925010900,41,2004,50025
25110031010900,41,2004,50031
22932152010497,41,2008,50033
24412147010900,41,2003,50064
12889622010497,41,2005,50077
24411410010900,41,2003,50093
13201232010497,41,2004,50115
41118307010497,41,2001,50155
23845727010900,41,2001,50169
23920187010900,41,2001,50175
8668047010901,41,2006,50176
41118087010497,41,2001,50193
12790315010497,41,2005,50202
41118501010497,41,2001,50208
8712719010901,41,2006,50222
41118791010497,41,2002,50245
22932225010497,41,2008,50257
24446260010900,41,2003,50258
24967675010900,41,2004,50261
24961108010900,41,2004,50271
41117965010497,41,2006,50276
41118379010497,41,2001,50278
23915691010900,41,2001,50299
29881905010497,41,2009,50316
29882417010497,41,2009,50326
24389551010900,41,2003,50335
29880125010497,41,2009,50339
24372568010900,41,2003,50354
24058228010900,41,2002,50355
12879994010497,41,2005,50371
24369980010900,41,2003,50395
41119177010497,41,2003,50407
29880839010497,41,2009,50413
8692046010901,41,2006,50456
12867345010497,41,2005,50462
29881655010497,41,2009,50499
26124679010900,41,2003,50516
12905164010497,41,2005,50521
29881986010497,41,2009,50537
24396017010900,41,2003,50550
23914417010900,41,2001,50552
23883650010900,41,2001,50555
12860518010497,41,2004,50558
12778045010497,41,2005,50581
29394984010497,41,2008,50587
41118454010497,41,2001,50612
12828567010497,41,2005,50621
41118450010497,41,2001,50638
29880931010497,41,2009,50662
24955921010900,41,2004,50680
8683804010901,41,2006,50685
23867777010900,41,2001,50736
22932795010497,41,2008,50739
8727201010901,41,2006,50740
23907304010900,41,2001,50745
29881422010497,41,2009,50747
12823446010497,41,2005,50753
24082962010900,41,2002,50760
23884495010900,41,2001,50777
29881901010497,41,2009,50782
12791468010497,41,2005,50798
24073469010900,41,2002,50802
24114330010900,41,2002,50807
12839203010497,41,2005,50835
24012285010900,41,2002,50858
24444984010900,41,2003,50887
24082433010900,41,2002,50904
41119536010497,41,2004,50919
22932170010497,41,2008,50951
22931980010497,41,2008,50954
29880512010497,41,2009,50957
24436850010900,41,2003,50991
29881330010497,41,2009,51004
24038711010900,41,2002,51007
24029891010900,41,2002,51018
24056025010900,41,2002,51053
24064888010900,41,2002,51065
8688638010901,41,2006,51067
29881257010497,41,2009,51086
12827435010497,41,2005,51093
24116158010900,41,2002,51096
24419522010900,41,2003,51112
41117790010497,41,2006,51128
24084440010900,41,2002,51134
23909691010900,41,2001,51146
24063513010900,41,2002,51148
24950802010900,41,2004,51149
41119711010497,41,2004,51150
23870754010900,41,2001,51175
24359830010900,41,2003,51179
8708007010901,41,2006,51181
23850163010900,41,2001,51187
23850351010900,41,2001,51189
30826388020004,41,2002,51194
22930521010497,41,2008,51203
24960765010900,41,2004,51208
24024144010900,41,2002,51212
41118774010497,41,2002,51214
41119352010497,41,2003,51229
41119276010497,41,2003,51241
24423643010900,41,2003,51242
12811072010497,41,2005,51243
22932866010497,41,2008,51275
24384935010900,41,2003,51281
41118365010497,41,2001,51283
24094589010900,41,2002,51299
48231810010497,41,2001,51303
41119581010497,41,2004,51312
24055111010900,41,2002,51317
24109417010900,41,2002,51319
41120188010497,41,2005,51321
41120238010497,41,2005,51323
33093211020004,41,2004,51334
41119826010497,41,2004,51338
12781339010497,41,2005,51341
24080226010900,41,2002,51349
29882450010497,41,2009,51358
41118865010497,41,2002,51362
193208954020004,41,2006,51364
24019369010900,41,2002,51368
41119546010497,41,2004,51373
8715087010901,41,2006,51376
8718591010901,41,2006,51384
24113140010900,41,2002,51385
41117759010497,41,2006,51387
41118623010497,41,2002,51404
12890387010497,41,2005,51412
29395381010497,41,2008,51413
29881599010497,41,2009,51415
41119485010497,41,2004,51427
22932502010497,41,2008,51428
29881000010497,41,2009,51435
12785768010497,41,2005,51437
41119114010497,41,2003,51447
24061328010900,41,2002,51471
23857681010900,41,2001,51476
41120141010497,41,2005,51482
23859525010900,41,2001,51486
23882687010900,41,2001,51490
41117911010497,41,2006,51502
22932612010497,41,2008,51513
24036853010900,41,2002,51528
24965621010900,41,2004,51537
41119252010497,41,2003,51555
23891306010900,41,2001,51558
22825852010497,41,2007,51560
41119422010497,41,2004,51569
22932364010497,41,2008,51577
41118925010497,41,2002,51578
41120257010497,41,2005,51581
29881666010497,41,2009,51587
41119385010497,41,2004,51588
41117940010497,41,2006,51589
41117886010497,41,2006,51607
29882433010497,41,2009,51616
25108959010900,41,2004,51622
29881687010497,41,2009,51623
24912994010900,41,2004,51630
23923386010900,41,2001,51638
41118161010497,41,2001,51639
22930517010497,41,2008,51642
22932345010497,41,2008,51646
24937337010900,41,2004,51656
41119962010497,41,2005,51670
22932036010497,41,2008,51671
25104126010900,41,2004,51692
41118493010497,41,2001,51713
12846902010497,41,2005,51715
8699199010901,41,2006,51718
29880194010497,41,2009,51724
24102796010900,41,2002,51746
23894740010900,41,2001,51751
41119193010497,41,2003,51760
24917636010900,41,2004,51761
29881259010497,41,2009,51783
12903574010497,41,2005,51787
12834068010497,41,2005,51788
25110492010900,41,2004,51801
8698220010901,41,2006,51803
8721610010901,41,2006,51808
24434038010900,41,2003,51814
12849435010497,41,2005,51817
29395497010497,41,2008,51827
41117814010497,41,2006,51837
8655588010901,41,2006,51838
29394949010497,41,2008,51856
12816389010497,41,2005,51857
41119656010497,41,2004,51859
29395306010497,41,2008,51869
30826362020004,41,2002,51872
22932426010497,41,2008,51874
24891025010900,41,2004,51875
12835507010497,41,2005,51891
41120223010497,41,2005,51905
41119851010497,41,2005,51925
8727318010901,41,2006,51926
23875857010900,41,2001,51929
13242377010497,41,2005,51932
41120313010497,41,2005,51945
24017113010900,41,2002,51950
23895943010900,41,2001,51960
41118510010497,41,2001,51975
25116752010900,41,2004,51994
24887763010900,41,2004,52027
41119445010497,41,2004,52028
24968401010900,41,2004,52034
29395175010497,41,2008,52038
41119888010497,41,2005,52056
22932278010497,41,2008,52062
41117757010497,41,2006,52067
29881813010497,41,2009,52101
41117966010497,41,2006,52103
41120300010497,41,2005,52104
24029700010900,41,2002,52124
8702288010901,41,2006,52136
29394936010497,41,2008,52137
29881607010497,41,2009,52139
29881249010497,41,2009,52145
41119514010497,41,2004,52147
41118703010497,41,2002,52157
41118505010497,41,2001,52160
30826396020004,41,2002,52161
29882904010497,41,2009,52197
41119619010497,41,2004,52198
12858814010497,41,2005,52209
12862533010497,41,2005,52212
41117822010497,41,2006,52224
41118838010497,41,2002,52225
29881680010497,41,2009,52227
12824489010497,41,2005,52228
24003147010900,41,2002,52244
29881006010497,41,2009,52245
23892481010900,41,2001,52246
33093196020004,41,2003,52264
23854647010900,41,2001,52265
23850662010900,41,2001,52269
24386534010900,41,2003,52271
24954653010900,41,2004,52281
29882207010497,41,2009,52282
24034857010900,41,2002,52294
29395079010497,41,2008,52299
12881904010497,41,2005,52301
41117873010497,41,2006,52313
24437425010900,41,2003,52316
24063106010900,41,2002,52318
24914404010900,41,2004,52333
24433761010900,41,2003,52336
23893451010900,41,2001,52337
41119042010497,41,2003,52345
23880240010900,41,2001,52352
24358761010900,41,2003,52355
33093203020004,41,2003,52366
24405150010900,41,2003,52367
22825870010497,41,2007,52368
41119189010497,41,2003,52375
29881757010497,41,2009,52378
23911988010900,41,2001,52383
29881327010497,41,2009,52394
22932167010497,41,2008,52405
41118834010497,41,2002,52414
41119868010497,41,2005,52418
41117787010497,41,2006,52425
22932623010497,41,2008,52430
22932666010497,41,2008,52431
29880926010497,41,2009,52432
41118825010497,41,2002,52434
29882374010497,41,2009,52442
41120020010497,41,2005,52449
41118731010497,41,2002,52452
22932439010497,41,2008,52467
9573526010902,41,2007,52471
29881543010497,41,2009,52473
24360092010900,41,2003,52474
24062305010900,41,2002,52479
41117740010497,41,2006,52496
41119161010497,41,2003,52503
41119658010497,41,2004,52525
23867351010900,41,2001,52527
29880610010497,41,2009,52531
41118611010497,41,2002,52553
29395181010497,41,2008,52555
22932379010497,41,2008,52570
22932448010497,41,2008,52572
8677565010901,41,2006,52590
23827977010900,41,2001,52612
29882133010497,41,2009,52615
22930441010497,41,2008,52617
12825265010497,41,2005,52629
24931720010900,41,2004,52662
29881605010497,41,2009,52672
24035835010900,41,2002,52688
29882689010497,41,2009,52692
41120303010497,41,2005,52696
24084697010900,41,2002,52714
8669951010901,41,2006,52746
30826373020004,41,2002,52759
41119226010497,41,2003,52764
41120096010497,41,2005,52778
29395334010497,41,2008,52797
5936567010901,41,2004,52798
24002436010900,41,2002,52801
41117963010497,41,2006,52810
24948091010900,41,2004,52812
29395331010497,41,2008,52826
24936620010900,41,2004,52829
29882849010497,41,2009,52849
29881624010497,41,2009,52854
41118455010497,41,2001,52862
41119427010497,41,2004,52863
22825553010497,41,2007,52866
41118659010497,41,2002,52868
29395330010497,41,2008,52883
29395340010497,41,2008,52888
41118760010497,41,2002,52897
41119183010497,41,2003,52902
22932306010497,41,2008,52904
29882341010497,41,2009,52928
29881993010497,41,2009,52947
29882418010497,41,2009,52950
33093206020004,41,2003,52952
24382454010900,41,2003,52954
8719841010901,41,2006,52958
23930069010900,41,2001,52963
29395390010497,41,2008,52974
12893428010497,41,2005,52979
23861827010900,41,2001,52997
29881326010497,41,2009,53005
8709974010901,41,2006,53007
25103407010900,41,2004,53012
22932844010497,41,2008,53034
41120105010497,41,2005,53037
29882486010497,41,2009,53059
41118016010497,41,2006,53062
29881732010497,41,2009,53070
29880263010497,41,2009,53097
48231815010497,41,2001,53102
29881516010497,41,2009,53132
24074362010900,41,2002,53135
41120150010497,41,2005,53138
22932654010497,41,2008,53139
24946547010900,41,2004,53142
41119381010497,41,2004,53147
29881787010497,41,2009,53149
25106241010900,41,2004,53154
23918638010900,41,2001,53165
24091805010900,41,2002,53171
22825881010497,41,2007,53180
12902736010497,41,2005,53191
23915944010900,41,2001,53195
8664200010901,41,2006,53226
24099168010900,41,2002,53228
41119310010497,41,2003,53229
41119404010497,41,2005,53240
23925181010900,41,2001,53244
24059060010900,41,2002,53246
24925102010900,41,2004,53247
13240510010497,41,2005,53251
41119006010497,41,2003,53253
41119453010497,41,2004,53277
12895527010497,41,2005,53283
22930417010497,41,2008,53287
8669732010901,41,2006,53291
23926207010900,41,2001,53300
29395343010497,41,2008,53306
29882270010497,41,2009,53317
24417977010900,41,2003,53320
41118678010497,41,2002,53335
29882291010497,41,2009,53336
8664436010901,41,2006,53340
29882184010497,41,2009,53350
26124535010900,41,2003,53353
41119886010497,41,2005,53355
25117932010900,41,2004,53361
41119893010497,41,2005,53362
14603453010497,41,2004,53368
41119848010497,41,2004,53382
14604242010497,41,2004,53387
29881911010497,41,2009,53391
41119345010497,41,2003,53405
24375861010900,41,2003,53430
23915019010900,41,2001,53474
24106892010900,41,2002,53485
41119777010497,41,2004,53492
41118550010497,41,2002,53504
8719485010901,41,2006,53506
24448407010900,41,2003,53528
8719195010901,41,2006,53533
24113615010900,41,2002,53535
24073916010900,41,2002,53538
41118830010497,41,2002,53550
24946891010900,41,2004,53551
29395182010497,41,2008,53553
24910682010900,41,2004,53556
29395353010497,41,2008,53558
22932258010497,41,2008,53561
41118409010497,41,2001,53568
41118729010497,41,2002,53569
41119874010497,41,2005,53572
24398188010900,41,2003,53575
41119894010497,41,2005,53579
8711501010901,41,2006,53582
22932409010497,41,2008,53592
12790777010497,41,2005,53597
41118260010497,41,2001,53603
29394962010497,41,2008,53605
33093266020004,41,2003,53609
12845385010497,41,2005,53618
24903881010900,41,2004,53625
25110952010900,41,2004,53627
41119407010497,41,2004,53629
29882323010497,41,2009,53634
12801808010497,41,2005,53638
23851268010900,41,2001,53660
24085091010900,41,2002,53692
41118747010497,41,2002,53701
29394814010497,41,2008,53730
24071092010900,41,2002,53746
24947950010900,41,2004,53760
24075281010900,41,2002,53773
22931981010497,41,2008,53788
33093262020004,41,2003,53792
41119160010497,41,2003,53795
41120084010497,41,2005,53801
24963147010900,41,2004,53814
8679020010901,41,2006,53815
29882006010497,41,2009,53826
29395316010497,41,2008,53837
30826343020004,41,2002,53846
41118642010497,41,2002,53864
25113027010900,41,2004,53868
25090255010900,41,2004,53887
8711863010901,41,2006,53898
24935051010900,41,2004,53917
41120044010497,41,2005,53920
8662858010901,41,2006,53924
29882149010497,41,2009,53925
41118588010497,41,2002,53949
29881996010497,41,2009,53950
29881591010497,41,2009,53959
23913038010900,41,2001,53971
22932352010497,41,2008,53972
41119670010497,41,2004,53983
24366702010900,41,2003,53986
29882204010497,41,2009,53989
24473344010900,41,2003,53996
24028363010900,41,2002,54021
23859921010900,41,2001,54023
41118578010497,41,2002,54035
41120065010497,41,2005,54043
12840025010497,41,2005,54065
29882347010497,41,2009,54090
24889871010900,41,2004,54092
24414804010900,41,2003,54108
41118009010497,41,2006,54124
8664889010901,41,2006,54133
41118596010497,41,2002,54146
41118852010497,41,2002,54156
29881932010497,41,2009,54162
29882281010497,41,2009,54172
29880182010497,41,2009,54176
24959459010900,41,2004,54180
29881951010497,41,2009,54187
41119688010497,41,2004,54194
41119323010497,41,2003,54202
29395232010497,41,2008,54211
24388999010900,41,2003,54217
8713248010901,41,2006,54222
41119898010497,41,2005,54230
41118776010497,41,2002,54233
24079186010900,41,2002,54240
29881443010497,41,2009,54246
24407525010900,41,2003,54262
41119991010497,41,2005,54263
41119756010497,41,2004,54269
29395297010497,41,2008,54272
24389850010900,41,2003,54273
41119159010497,41,2003,54275
24918651010900,41,2004,54289
41118206010497,41,2001,54290
24416436010900,41,2003,54297
41117754010497,41,2006,54304
23871224010900,41,2001,54310
8663461010901,41,2006,54313
24022005010900,41,2002,54329
22932662010497,41,2008,54334
29395191010497,41,2008,54335
24891859010900,41,2004,54339
12860093010497,41,2005,54372
29880429010497,41,2009,54395
29881985010497,41,2009,54402
24405803010900,41,2003,54403
41118177010497,41,2001,54407
41117738010497,41,2006,54409
24008720010900,41,2002,54428
41119620010497,41,2005,54442
24431835010900,41,2003,54444
41117690010497,41,2006,54460
22932660010497,41,2008,54476
24936237010900,41,2004,54484
24938506010900,41,2004,54491
30826331020004,41,2002,54492
41120037010497,41,2005,54500
24432240010900,41,2003,54503
29880122010497,41,2009,54507
12819989010497,41,2005,54513
29881566010497,41,2009,54514
29395224010497,41,2008,54529
29395291010497,41,2008,54535
8704745010901,41,2006,54550
